Number,Name,Type_1,Type_2,HP,Attack,Defense,Speed,Generation,Pr_Male,Height_and_Weight_stats,Body_Style,isLegendary,Black,Blue,Brown,Green,Grey,Pink,Purple,Red,White,Yellow,Special_Move,Special_Move_Power
580,Ducklett,Water,Flying,62,44,50,55,5,0.5,0.51:5.5,two_wings,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,44
580,,Water,Flying,62,44,50,55,5,0.5,0.51:5.5,two_wings,FALSE,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,50
581,Swanna,Water,Flying,75,87,63,98,5,0.5,1.3:24.2,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Attack,87
581,,Water,Flying,75,87,63,98,5,0.5,1.3:24.2,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Defense,63
582,Vanillite,Ice,NA,36,50,50,44,5,0.5,0.41:5.7,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,Special_Attack,65
582,,Ice,NA,36,50,50,44,5,0.5,0.41:5.7,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,Special_Defense,60
583,Vanillish,Ice,NA,51,65,65,59,5,0.5,1.09:41,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,Special_Attack,80
583,,Ice,NA,51,65,65,59,5,0.5,1.09:41,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,Special_Defense,75
584,Vanilluxe,Ice,NA,71,95,85,79,5,0.5,1.3:57.5,multiple_bodies,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Attack,110
584,,Ice,NA,71,95,85,79,5,0.5,1.3:57.5,multiple_bodies,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Defense,95
585,Deerling,Normal,Grass,60,60,50,75,5,0.5,0.61:19.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,Special_Attack,40
585,,Normal,Grass,60,60,50,75,5,0.5,0.61:19.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,Special_Defense,50
586,Sawsbuck,Normal,Grass,80,100,70,95,5,0.5,1.91:92.5,quadruped,FALSE,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,Special_Attack,60
586,,Normal,Grass,80,100,70,95,5,0.5,1.91:92.5,quadruped,FALSE,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,Special_Defense,70
587,Emolga,Electric,Flying,55,75,60,103,5,0.5,0.41:5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,Special_Attack,75
587,,Electric,Flying,55,75,60,103,5,0.5,0.41:5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,Special_Defense,60
588,Karrablast,Bug,NA,50,75,45,60,5,0.5,0.51:5.9,bipedal_tailless,FALSE,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,40
588,,Bug,NA,50,75,45,60,5,0.5,0.51:5.9,bipedal_tailless,FALSE,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,45
589,Escavalier,Bug,Steel,70,135,105,20,5,0.5,0.99:33,head_arms,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Attack,60
589,,Bug,Steel,70,135,105,20,5,0.5,0.99:33,head_arms,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Defense,105
590,Foongus,Grass,Poison,69,55,45,15,5,0.5,0.2:1,head_arms,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Attack,55
590,,Grass,Poison,69,55,45,15,5,0.5,0.2:1,head_arms,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Defense,55
591,Amoonguss,Grass,Poison,114,85,70,30,5,0.5,0.61:10.5,head_arms,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Attack,85
591,,Grass,Poison,114,85,70,30,5,0.5,0.61:10.5,head_arms,FALSE,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,Special_Defense,80
592,Frillish,Water,Ghost,55,40,50,40,5,0.5,1.19:33,several_limbs,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Attack,65
592,,Water,Ghost,55,40,50,40,5,0.5,1.19:33,several_limbs,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Defense,85
593,Jellicent,Water,Ghost,100,60,70,60,5,0.5,2.21:135,several_limbs,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,Special_Attack,85
593,,Water,Ghost,100,60,70,60,5,0.5,2.21:135,several_limbs,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,Special_Defense,105
594,Alomomola,Water,NA,165,75,80,65,5,0.5,1.19:31.6,with_fins,FALSE,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,Special_Attack,40
594,,Water,NA,165,75,80,65,5,0.5,1.19:31.6,with_fins,FALSE,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,Special_Defense,45
595,Joltik,Bug,Electric,50,47,50,65,5,0.5,0.1:0.6,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,Special_Attack,57
595,,Bug,Electric,50,47,50,65,5,0.5,0.1:0.6,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,Special_Defense,50
596,Galvantula,Bug,Electric,70,77,60,108,5,0.5,0.79:14.3,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Special_Attack,97
596,,Bug,Electric,70,77,60,108,5,0.5,0.79:14.3,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Special_Defense,60
597,Ferroseed,Grass,Steel,44,50,91,10,5,0.5,0.61:18.8,head_only,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Attack,24
597,,Grass,Steel,44,50,91,10,5,0.5,0.61:18.8,head_only,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Defense,86
598,Ferrothorn,Grass,Steel,74,94,131,20,5,0.5,0.99:110,several_limbs,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Attack,54
598,,Grass,Steel,74,94,131,20,5,0.5,0.99:110,several_limbs,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Defense,116
599,Klink,Steel,NA,40,55,70,30,5,NA,0.3:21,multiple_bodies,FALSE,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,Special_Attack,45
599,,Steel,NA,40,55,70,30,5,NA,0.3:21,multiple_bodies,FALSE,NA,NA,NA,NA,130,NA,NA,NA,NA,NA,Special_Defense,60
600,Klang,Steel,NA,60,80,95,50,5,NA,0.61:51,multiple_bodies,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Attack,70
600,,Steel,NA,60,80,95,50,5,NA,0.61:51,multiple_bodies,FALSE,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Special_Defense,85
601,Klinklang,Steel,NA,60,100,115,90,5,NA,0.61:81,multiple_bodies,FALSE,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,Special_Attack,70
601,,Steel,NA,60,100,115,90,5,NA,0.61:81,multiple_bodies,FALSE,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,Special_Defense,85
602,Tynamo,Electric,NA,35,55,40,60,5,0.5,0.2:0.3,with_fins,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Attack,45
602,,Electric,NA,35,55,40,60,5,0.5,0.2:0.3,with_fins,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Defense,40
603,Eelektrik,Electric,NA,65,85,70,40,5,0.5,1.19:22,with_fins,FALSE,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,75
603,,Electric,NA,65,85,70,40,5,0.5,1.19:22,with_fins,FALSE,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,70
604,Eelektross,Electric,NA,85,115,80,50,5,0.5,2.11:80.5,with_fins,FALSE,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,105
604,,Electric,NA,85,115,80,50,5,0.5,2.11:80.5,with_fins,FALSE,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,80
605,Elgyem,Psychic,NA,55,55,55,30,5,0.5,0.51:9,bipedal_tailed,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Attack,85
605,,Psychic,NA,55,55,55,30,5,0.5,0.51:9,bipedal_tailed,FALSE,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,Special_Defense,55
606,Beheeyem,Psychic,NA,75,75,75,40,5,0.5,0.99:34.5,bipedal_tailless,FALSE,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,Special_Attack,125
606,,Psychic,NA,75,75,75,40,5,0.5,0.99:34.5,bipedal_tailless,FALSE,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,Special_Defense,95
607,Litwick,Ghost,Fire,50,30,55,20,5,0.5,0.3:3.1,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Attack,65
607,,Ghost,Fire,50,30,55,20,5,0.5,0.3:3.1,head_base,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Defense,55
608,Lampent,Ghost,Fire,60,40,60,55,5,0.5,0.61:13,head_arms,FALSE,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,95
608,,Ghost,Fire,60,40,60,55,5,0.5,0.61:13,head_arms,FALSE,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,60
609,Chandelure,Ghost,Fire,60,55,90,80,5,0.5,0.99:34.3,head_arms,FALSE,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,145
609,,Ghost,Fire,60,55,90,80,5,0.5,0.99:34.3,head_arms,FALSE,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,90
610,Axew,Dragon,NA,46,87,60,57,5,0.5,0.61:18,bipedal_tailed,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Attack,30
610,,Dragon,NA,46,87,60,57,5,0.5,0.61:18,bipedal_tailed,FALSE,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,Special_Defense,40
611,Fraxure,Dragon,NA,66,117,70,67,5,0.5,0.99:36,bipedal_tailed,FALSE,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Special_Attack,40
611,,Dragon,NA,66,117,70,67,5,0.5,0.99:36,bipedal_tailed,FALSE,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,Special_Defense,50
612,Haxorus,Dragon,NA,76,147,90,97,5,0.5,1.8:105.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Attack,60
612,,Dragon,NA,76,147,90,97,5,0.5,1.8:105.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Special_Defense,70
613,Cubchoo,Ice,NA,55,70,40,40,5,0.5,0.51:8.5,bipedal_tailed,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,60
613,,Ice,NA,55,70,40,40,5,0.5,0.51:8.5,bipedal_tailed,FALSE,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,40
614,Beartic,Ice,NA,95,110,80,50,5,0.5,2.59:260,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,Special_Attack,70
614,,Ice,NA,95,110,80,50,5,0.5,2.59:260,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,Special_Defense,80
615,Cryogonal,Ice,NA,70,50,30,105,5,NA,1.09:148,head_only,FALSE,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,95
615,,Ice,NA,70,50,30,105,5,NA,1.09:148,head_only,FALSE,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,135
616,Shelmet,Bug,NA,50,40,85,25,5,0.5,0.41:7.7,head_only,FALSE,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,Special_Attack,40
616,,Bug,NA,50,40,85,25,5,0.5,0.41:7.7,head_only,FALSE,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,Special_Defense,65
617,Accelgor,Bug,NA,80,70,40,145,5,0.5,0.79:25.3,head_arms,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Attack,100
617,,Bug,NA,80,70,40,145,5,0.5,0.79:25.3,head_arms,FALSE,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,Special_Defense,60
618,Stunfisk,Ground,Electric,109,66,84,32,5,0.5,0.71:11,with_fins,FALSE,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,Special_Attack,81
618,,Ground,Electric,109,66,84,32,5,0.5,0.71:11,with_fins,FALSE,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,Special_Defense,99
619,Mienfoo,Fighting,NA,45,85,50,65,5,0.5,0.89:20,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,Special_Attack,55
619,,Fighting,NA,45,85,50,65,5,0.5,0.89:20,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,Special_Defense,50
620,Mienshao,Fighting,NA,65,125,60,105,5,0.5,1.4:35.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,Special_Attack,95
620,,Fighting,NA,65,125,60,105,5,0.5,1.4:35.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,Special_Defense,60
621,Druddigon,Dragon,NA,77,120,90,48,5,0.5,1.6:139,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,60
621,,Dragon,NA,77,120,90,48,5,0.5,1.6:139,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,90
622,Golett,Ground,Ghost,59,74,50,35,5,NA,0.99:92,bipedal_tailless,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Attack,35
622,,Ground,Ghost,59,74,50,35,5,NA,0.99:92,bipedal_tailless,FALSE,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,Special_Defense,50
623,Golurk,Ground,Ghost,89,124,80,55,5,NA,2.79:330,bipedal_tailless,FALSE,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,Special_Attack,55
623,,Ground,Ghost,89,124,80,55,5,NA,2.79:330,bipedal_tailless,FALSE,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,Special_Defense,80
624,Pawniard,Dark,Steel,45,85,70,60,5,0.5,0.51:10.2,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Attack,40
624,,Dark,Steel,45,85,70,60,5,0.5,0.51:10.2,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Defense,40
625,Bisharp,Dark,Steel,65,125,100,70,5,0.5,1.6:70,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,60
625,,Dark,Steel,65,125,100,70,5,0.5,1.6:70,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,70
626,Bouffalant,Normal,NA,95,110,95,55,5,0.5,1.6:94.6,quadruped,FALSE,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,Special_Attack,40
626,,Normal,NA,95,110,95,55,5,0.5,1.6:94.6,quadruped,FALSE,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,Special_Defense,95
627,Rufflet,Normal,Flying,70,83,50,60,5,1,0.51:10.5,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Attack,37
627,,Normal,Flying,70,83,50,60,5,1,0.51:10.5,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,190,NA,Special_Defense,50
628,Braviary,Normal,Flying,100,123,75,80,5,1,1.5:41,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Special_Attack,57
628,,Normal,Flying,100,123,75,80,5,1,1.5:41,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Special_Defense,75
629,Vullaby,Dark,Flying,70,55,75,60,5,0,0.51:9,two_wings,FALSE,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,Special_Attack,45
629,,Dark,Flying,70,55,75,60,5,0,0.51:9,two_wings,FALSE,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,Special_Defense,65
630,Mandibuzz,Dark,Flying,110,65,105,80,5,0,1.19:39.5,two_wings,FALSE,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,Special_Attack,55
630,,Dark,Flying,110,65,105,80,5,0,1.19:39.5,two_wings,FALSE,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,Special_Defense,95
631,Heatmor,Fire,NA,85,97,66,65,5,0.5,1.4:58,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,Special_Attack,105
631,,Fire,NA,85,97,66,65,5,0.5,1.4:58,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,Special_Defense,66
632,Durant,Bug,Steel,58,109,112,109,5,0.5,0.3:33,insectoid,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Attack,48
632,,Bug,Steel,58,109,112,109,5,0.5,0.3:33,insectoid,FALSE,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,Special_Defense,48
633,Deino,Dark,Dragon,52,65,50,38,5,0.5,0.79:17.3,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,45
633,,Dark,Dragon,52,65,50,38,5,0.5,0.79:17.3,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,50
634,Zweilous,Dark,Dragon,72,85,70,58,5,0.5,1.4:50,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,65
634,,Dark,Dragon,72,85,70,58,5,0.5,1.4:50,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,70
635,Hydreigon,Dark,Dragon,92,105,90,98,5,0.5,1.8:160,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,125
635,,Dark,Dragon,92,105,90,98,5,0.5,1.8:160,bipedal_tailed,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,90
636,Larvesta,Bug,Fire,55,85,55,60,5,0.5,1.09:28.8,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Attack,50
636,,Bug,Fire,55,85,55,60,5,0.5,1.09:28.8,insectoid,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,Special_Defense,55
637,Volcarona,Bug,Fire,85,60,65,100,5,0.5,1.6:46,four_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,Special_Attack,135
637,,Bug,Fire,85,60,65,100,5,0.5,1.6:46,four_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,Special_Defense,105
638,Cobalion,Steel,Fighting,91,90,129,108,5,NA,2.11:250,quadruped,TRUE,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,90
638,,Steel,Fighting,91,90,129,108,5,NA,2.11:250,quadruped,TRUE,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,72
639,Terrakion,Rock,Fighting,91,129,90,108,5,NA,1.91:260,quadruped,TRUE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Special_Attack,72
639,,Rock,Fighting,91,129,90,108,5,NA,1.91:260,quadruped,TRUE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Special_Defense,90
640,Virizion,Grass,Fighting,91,90,72,108,5,NA,2.01:200,quadruped,TRUE,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Special_Attack,90
640,,Grass,Fighting,91,90,72,108,5,NA,2.01:200,quadruped,TRUE,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Special_Defense,129
641,Tornadus,Flying,NA,79,115,70,111,5,1,1.5:63,head_arms,TRUE,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Special_Attack,125
641,,Flying,NA,79,115,70,111,5,1,1.5:63,head_arms,TRUE,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Special_Defense,80
642,Thundurus,Electric,Flying,79,115,70,111,5,1,1.5:61,head_arms,TRUE,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,125
642,,Electric,Flying,79,115,70,111,5,1,1.5:61,head_arms,TRUE,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,80
643,Reshiram,Dragon,Fire,100,120,100,90,5,NA,3.2:330,two_wings,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Special_Attack,150
643,,Dragon,Fire,100,120,100,90,5,NA,3.2:330,two_wings,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Special_Defense,120
644,Zekrom,Dragon,Electric,100,150,120,90,5,NA,2.9:345,bipedal_tailed,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,120
644,,Dragon,Electric,100,150,120,90,5,NA,2.9:345,bipedal_tailed,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,100
645,Landorus,Ground,Flying,89,125,90,101,5,1,1.5:68,head_arms,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Special_Attack,115
645,,Ground,Flying,89,125,90,101,5,1,1.5:68,head_arms,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Special_Defense,80
646,Kyurem,Dragon,Ice,125,130,90,95,5,NA,0.350694444,bipedal_tailed,TRUE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Special_Attack,130
646,,Dragon,Ice,125,130,90,95,5,NA,0.350694444,bipedal_tailed,TRUE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Special_Defense,90
647,Keldeo,Water,Fighting,91,72,90,108,5,NA,1.4:48.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Special_Attack,129
647,,Water,Fighting,91,72,90,108,5,NA,1.4:48.5,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Special_Defense,90
648,Meloetta,Normal,Psychic,100,77,77,90,5,NA,0.61:6.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Special_Attack,128
648,,Normal,Psychic,100,77,77,90,5,NA,0.61:6.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Special_Defense,128
649,Genesect,Bug,Steel,71,120,95,99,5,NA,1.5:82.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,Special_Attack,120
649,,Bug,Steel,71,120,95,99,5,NA,1.5:82.5,bipedal_tailless,FALSE,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,Special_Defense,95
650,Chespin,Grass,NA,56,61,65,38,6,0.875,0.41:9,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Attack,48
650,,Grass,NA,56,61,65,38,6,0.875,0.41:9,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Defense,45
651,Quilladin,Grass,NA,61,78,95,57,6,0.875,0.71:29,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Attack,56
651,,Grass,NA,61,78,95,57,6,0.875,0.71:29,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Defense,58
652,Chesnaught,Grass,Fighting,88,107,122,64,6,0.875,1.6:90,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Attack,74
652,,Grass,Fighting,88,107,122,64,6,0.875,1.6:90,bipedal_tailed,FALSE,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,Special_Defense,75
653,Fennekin,Fire,NA,40,45,40,60,6,0.875,0.41:9.4,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,62
653,,Fire,NA,40,45,40,60,6,0.875,0.41:9.4,quadruped,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,60
654,Braixen,Fire,NA,59,59,58,73,6,0.875,0.99:14.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,90
654,,Fire,NA,59,59,58,73,6,0.875,0.99:14.5,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,70
655,Delphox,Fire,Psychic,75,69,72,104,6,0.875,1.5:39,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Attack,114
655,,Fire,Psychic,75,69,72,104,6,0.875,1.5:39,bipedal_tailed,FALSE,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,Special_Defense,100
656,Froakie,Water,NA,41,56,40,71,6,0.875,0.3:7,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,62
656,,Water,NA,41,56,40,71,6,0.875,0.3:7,quadruped,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,44
657,Frogadier,Water,NA,54,63,52,97,6,0.875,0.61:10.9,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,83
657,,Water,NA,54,63,52,97,6,0.875,0.61:10.9,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,56
658,Greninja,Water,Dark,72,95,67,122,6,0.875,1.5:40,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Attack,103
658,,Water,Dark,72,95,67,122,6,0.875,1.5:40,bipedal_tailless,FALSE,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,Special_Defense,71
659,Bunnelby,Normal,NA,38,36,38,57,6,0.5,0.41:5,bipedal_tailed,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Attack,32
659,,Normal,NA,38,36,38,57,6,0.5,0.41:5,bipedal_tailed,FALSE,NA,NA,255,NA,NA,NA,NA,NA,NA,NA,Special_Defense,36
660,Diggersby,Normal,Ground,85,56,77,78,6,0.5,0.99:42.4,bipedal_tailed,FALSE,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,Special_Attack,50
660,,Normal,Ground,85,56,77,78,6,0.5,0.99:42.4,bipedal_tailed,FALSE,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,Special_Defense,77
661,Fletchling,Normal,Flying,45,50,43,62,6,0.5,0.3:1.7,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,Special_Attack,40
661,,Normal,Flying,45,50,43,62,6,0.5,0.3:1.7,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,Special_Defense,38
662,Fletchinder,Fire,Flying,62,73,55,84,6,0.5,0.71:16,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Attack,56
662,,Fire,Flying,62,73,55,84,6,0.5,0.71:16,two_wings,FALSE,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,Special_Defense,52
